representation,repeat,outer_fold,draw,partition,recipient_index,donor_index,recipient_id,donor_id,self_match
tfidf,1,5,96,train,141,11,492,318,False
tfidf,1,1,97,test,12,91,319,423,False
tfidf,1,1,97,test,22,32,331,345,False
tfidf,1,1,97,test,32,12,345,319,False
tfidf,1,1,97,test,33,98,346,433,False
tfidf,1,1,97,test,42,93,357,426,False
tfidf,1,1,97,test,43,74,358,400,False
tfidf,1,1,97,test,45,113,362,454,False
tfidf,1,1,97,test,46,33,363,346,False
tfidf,1,1,97,test,47,85,364,416,False
tfidf,1,1,97,test,51,127,369,476,False
tfidf,1,1,97,test,54,78,372,404,False
tfidf,1,1,97,test,69,136,391,487,False
tfidf,1,1,97,test,74,45,400,362,False
tfidf,1,1,97,test,76,43,402,358,False
tfidf,1,1,97,test,77,82,403,413,False
tfidf,1,1,97,test,78,22,404,331,False
tfidf,1,1,97,test,82,51,413,369,False
tfidf,1,1,97,test,85,112,416,451,False
tfidf,1,1,97,test,89,124,420,473,False
tfidf,1,1,97,test,91,139,423,490,False
tfidf,1,1,97,test,93,76,426,402,False
tfidf,1,1,97,test,98,69,433,391,False
tfidf,1,1,97,test,112,133,451,484,False
tfidf,1,1,97,test,113,77,454,403,False
tfidf,1,1,97,test,124,42,473,357,False
tfidf,1,1,97,test,127,89,476,420,False
tfidf,1,1,97,test,133,46,484,363,False
tfidf,1,1,97,test,136,47,487,364,False
tfidf,1,1,97,test,139,54,490,372,False
tfidf,1,1,97,train,0,115,302,456,False
tfidf,1,1,97,train,1,110,303,448,False
tfidf,1,1,97,train,2,71,304,393,False
tfidf,1,1,97,train,3,119,305,463,False
tfidf,1,1,97,train,4,97,307,430,False
tfidf,1,1,97,train,5,131,310,482,False
tfidf,1,1,97,train,6,48,312,366,False
tfidf,1,1,97,train,7,18,313,326,False
tfidf,1,1,97,train,8,100,315,436,False
tfidf,1,1,97,train,9,24,316,335,False
tfidf,1,1,97,train,10,106,317,444,False
tfidf,1,1,97,train,11,72,318,395,False
tfidf,1,1,97,train,13,39,320,353,False
tfidf,1,1,97,train,14,117,321,458,False
tfidf,1,1,97,train,15,107,322,445,False
tfidf,1,1,97,train,16,3,324,305,False
tfidf,1,1,97,train,17,94,325,427,False
tfidf,1,1,97,train,18,4,326,307,False
tfidf,1,1,97,train,19,23,327,333,False
tfidf,1,1,97,train,20,67,328,389,False
tfidf,1,1,97,train,21,44,330,360,False
tfidf,1,1,97,train,23,111,333,449,False
tfidf,1,1,97,train,24,20,335,328,False
tfidf,1,1,97,train,25,7,336,313,False
tfidf,1,1,97,train,26,105,338,443,False
tfidf,1,1,97,train,27,104,339,441,False
tfidf,1,1,97,train,28,31,340,344,False
tfidf,1,1,97,train,29,80,341,409,False
tfidf,1,1,97,train,30,56,343,375,False
tfidf,1,1,97,train,31,90,344,422,False
tfidf,1,1,97,train,34,135,347,486,False
tfidf,1,1,97,train,35,75,348,401,False
tfidf,1,1,97,train,36,88,350,419,False
tfidf,1,1,97,train,37,26,351,338,False
tfidf,1,1,97,train,38,21,352,330,False
tfidf,1,1,97,train,39,132,353,483,False
tfidf,1,1,97,train,40,122,355,471,False
tfidf,1,1,97,train,41,109,356,447,False
tfidf,1,1,97,train,44,84,360,415,False
tfidf,1,1,97,train,48,49,366,367,False
tfidf,1,1,97,train,49,60,367,380,False
tfidf,1,1,97,train,50,79,368,406,False
tfidf,1,1,97,train,52,5,370,310,False
tfidf,1,1,97,train,53,19,371,327,False
tfidf,1,1,97,train,55,1,374,303,False
tfidf,1,1,97,train,56,30,375,343,False
tfidf,1,1,97,train,57,63,376,383,False
tfidf,1,1,97,train,58,126,377,475,False
tfidf,1,1,97,train,59,86,379,417,False
tfidf,1,1,97,train,60,121,380,468,False
tfidf,1,1,97,train,61,55,381,374,False
tfidf,1,1,97,train,62,73,382,397,False
tfidf,1,1,97,train,63,14,383,321,False
tfidf,1,1,97,train,64,58,385,377,False
tfidf,1,1,97,train,65,141,386,492,False
tfidf,1,1,97,train,66,123,388,472,False
tfidf,1,1,97,train,67,41,389,356,False
tfidf,1,1,97,train,68,108,390,446,False
tfidf,1,1,97,train,70,68,392,390,False
tfidf,1,1,97,train,71,52,393,370,False
tfidf,1,1,97,train,72,140,395,491,False
tfidf,1,1,97,train,73,129,397,478,False
tfidf,1,1,97,train,75,29,401,341,False
tfidf,1,1,97,train,79,130,406,479,False
tfidf,1,1,97,train,80,10,409,317,False
tfidf,1,1,97,train,81,114,412,455,False
tfidf,1,1,97,train,83,103,414,440,False
tfidf,1,1,97,train,84,38,415,352,False
tfidf,1,1,97,train,86,0,417,302,False
tfidf,1,1,97,train,87,35,418,348,False
tfidf,1,1,97,train,88,83,419,414,False
tfidf,1,1,97,train,90,99,422,434,False
tfidf,1,1,97,train,92,62,425,382,False
tfidf,1,1,97,train,94,102,427,439,False
tfidf,1,1,97,train,95,8,428,315,False
tfidf,1,1,97,train,96,65,429,386,False
tfidf,1,1,97,train,97,64,430,385,False
tfidf,1,1,97,train,99,57,434,376,False
tfidf,1,1,97,train,100,37,436,351,False
tfidf,1,1,97,train,101,92,437,425,False
tfidf,1,1,97,train,102,59,439,379,False
tfidf,1,1,97,train,103,137,440,488,False
tfidf,1,1,97,train,104,50,441,368,False
tfidf,1,1,97,train,105,120,443,464,False
tfidf,1,1,97,train,106,17,444,325,False
tfidf,1,1,97,train,107,25,445,336,False
tfidf,1,1,97,train,108,138,446,489,False
tfidf,1,1,97,train,109,2,447,304,False
tfidf,1,1,97,train,110,13,448,320,False
tfidf,1,1,97,train,111,118,449,459,False
tfidf,1,1,97,train,114,53,455,371,False
tfidf,1,1,97,train,115,125,456,474,False
tfidf,1,1,97,train,116,11,457,318,False
tfidf,1,1,97,train,117,16,458,324,False
tfidf,1,1,97,train,118,81,459,412,False
tfidf,1,1,97,train,119,61,463,381,False
tfidf,1,1,97,train,120,36,464,350,False
tfidf,1,1,97,train,121,27,468,339,False
tfidf,1,1,97,train,122,116,471,457,False
tfidf,1,1,97,train,123,34,472,347,False
tfidf,1,1,97,train,125,28,474,340,False
tfidf,1,1,97,train,126,66,475,388,False
tfidf,1,1,97,train,128,9,477,316,False
tfidf,1,1,97,train,129,15,478,322,False
tfidf,1,1,97,train,130,128,479,477,False
tfidf,1,1,97,train,131,87,482,418,False
tfidf,1,1,97,train,132,40,483,355,False
tfidf,1,1,97,train,134,70,485,392,False
tfidf,1,1,97,train,135,6,486,312,False
tfidf,1,1,97,train,137,95,488,428,False
tfidf,1,1,97,train,138,96,489,429,False
tfidf,1,1,97,train,140,134,491,485,False
tfidf,1,1,97,train,141,101,492,437,False
tfidf,1,2,97,test,1,75,303,401,False
tfidf,1,2,97,test,2,5,304,310,False
tfidf,1,2,97,test,5,1,310,303,False
tfidf,1,2,97,test,6,90,312,422,False
tfidf,1,2,97,test,9,81,316,412,False
tfidf,1,2,97,test,16,57,324,376,False
tfidf,1,2,97,test,20,103,328,440,False
tfidf,1,2,97,test,27,6,339,312,False
tfidf,1,2,97,test,39,68,353,390,False
tfidf,1,2,97,test,40,116,355,457,False
tfidf,1,2,97,test,48,62,366,382,False
tfidf,1,2,97,test,56,131,375,482,False
tfidf,1,2,97,test,57,20,376,328,False
tfidf,1,2,97,test,59,16,379,324,False
tfidf,1,2,97,test,61,65,381,386,False
tfidf,1,2,97,test,62,2,382,304,False
tfidf,1,2,97,test,65,40,386,355,False
tfidf,1,2,97,test,68,94,390,427,False
tfidf,1,2,97,test,70,105,392,443,False
tfidf,1,2,97,test,75,135,401,486,False
tfidf,1,2,97,test,81,59,412,379,False
tfidf,1,2,97,test,90,56,422,375,False
tfidf,1,2,97,test,94,130,427,479,False
tfidf,1,2,97,test,103,61,440,381,False
tfidf,1,2,97,test,105,9,443,316,False
tfidf,1,2,97,test,116,70,457,392,False
tfidf,1,2,97,test,130,27,479,339,False
tfidf,1,2,97,test,131,39,482,353,False
tfidf,1,2,97,test,135,48,486,366,False
tfidf,1,2,97,train,0,117,302,458,False
tfidf,1,2,97,train,3,113,305,454,False
tfidf,1,2,97,train,4,79,307,406,False
tfidf,1,2,97,train,7,121,313,468,False
tfidf,1,2,97,train,8,99,315,434,False
tfidf,1,2,97,train,10,133,317,484,False
tfidf,1,2,97,train,11,50,318,368,False
tfidf,1,2,97,train,12,24,319,335,False
tfidf,1,2,97,train,13,101,320,437,False
tfidf,1,2,97,train,14,30,321,343,False
tfidf,1,2,97,train,15,109,322,447,False
tfidf,1,2,97,train,17,80,325,409,False
tfidf,1,2,97,train,18,45,326,362,False
tfidf,1,2,97,train,19,119,327,463,False
tfidf,1,2,97,train,21,110,330,448,False
tfidf,1,2,97,train,22,7,331,313,False
tfidf,1,2,97,train,23,96,333,429,False
tfidf,1,2,97,train,24,8,335,315,False
tfidf,1,2,97,train,25,29,336,341,False
tfidf,1,2,97,train,26,76,338,402,False
tfidf,1,2,97,train,28,49,340,367,False
tfidf,1,2,97,train,29,114,341,455,False
tfidf,1,2,97,train,30,26,343,338,False
tfidf,1,2,97,train,31,12,344,319,False
tfidf,1,2,97,train,32,108,345,446,False
tfidf,1,2,97,train,33,107,346,445,False
tfidf,1,2,97,train,34,37,347,351,False
tfidf,1,2,97,train,35,85,348,416,False
tfidf,1,2,97,train,36,58,350,377,False
tfidf,1,2,97,train,37,93,351,426,False
tfidf,1,2,97,train,38,137,352,488,False
tfidf,1,2,97,train,41,83,356,414,False
tfidf,1,2,97,train,42,92,357,425,False
tfidf,1,2,97,train,43,32,358,345,False
tfidf,1,2,97,train,44,28,360,340,False
tfidf,1,2,97,train,45,134,362,485,False
tfidf,1,2,97,train,46,124,363,473,False
tfidf,1,2,97,train,47,112,364,451,False
tfidf,1,2,97,train,49,88,367,419,False
tfidf,1,2,97,train,50,51,368,369,False
tfidf,1,2,97,train,51,66,369,388,False
tfidf,1,2,97,train,52,84,370,415,False
tfidf,1,2,97,train,53,10,371,317,False
tfidf,1,2,97,train,54,25,372,336,False
tfidf,1,2,97,train,55,3,374,305,False
tfidf,1,2,97,train,58,36,377,350,False
tfidf,1,2,97,train,60,71,380,393,False
tfidf,1,2,97,train,63,127,383,476,False
tfidf,1,2,97,train,64,89,385,420,False
tfidf,1,2,97,train,66,123,388,472,False
tfidf,1,2,97,train,67,55,389,374,False
tfidf,1,2,97,train,69,82,391,413,False
tfidf,1,2,97,train,71,19,393,327,False
tfidf,1,2,97,train,72,63,395,383,False
tfidf,1,2,97,train,73,141,397,492,False
tfidf,1,2,97,train,74,125,400,474,False
tfidf,1,2,97,train,76,47,402,364,False
tfidf,1,2,97,train,77,111,403,449,False
tfidf,1,2,97,train,78,77,404,403,False
tfidf,1,2,97,train,79,53,406,371,False
tfidf,1,2,97,train,80,140,409,491,False
tfidf,1,2,97,train,82,129,413,478,False
tfidf,1,2,97,train,83,35,414,348,False
tfidf,1,2,97,train,84,132,415,483,False
tfidf,1,2,97,train,85,15,416,322,False
tfidf,1,2,97,train,86,115,417,456,False
tfidf,1,2,97,train,87,106,418,444,False
tfidf,1,2,97,train,88,44,419,360,False
tfidf,1,2,97,train,89,0,420,302,False
tfidf,1,2,97,train,91,41,423,356,False
tfidf,1,2,97,train,92,87,425,418,False
tfidf,1,2,97,train,93,100,426,436,False
tfidf,1,2,97,train,95,69,428,391,False
tfidf,1,2,97,train,96,104,429,441,False
tfidf,1,2,97,train,97,13,430,320,False
tfidf,1,2,97,train,98,73,433,397,False
tfidf,1,2,97,train,99,72,434,395,False
tfidf,1,2,97,train,100,60,436,380,False
tfidf,1,2,97,train,101,43,437,358,False
tfidf,1,2,97,train,102,95,439,428,False
tfidf,1,2,97,train,104,64,441,385,False
tfidf,1,2,97,train,106,138,444,489,False
tfidf,1,2,97,train,107,52,445,370,False
tfidf,1,2,97,train,108,122,446,471,False
tfidf,1,2,97,train,109,23,447,333,False
tfidf,1,2,97,train,110,31,448,344,False
tfidf,1,2,97,train,111,139,449,490,False
tfidf,1,2,97,train,112,4,451,307,False
tfidf,1,2,97,train,113,18,454,326,False
tfidf,1,2,97,train,114,120,455,464,False
tfidf,1,2,97,train,115,54,456,372,False
tfidf,1,2,97,train,117,126,458,475,False
tfidf,1,2,97,train,118,17,459,325,False
tfidf,1,2,97,train,119,22,463,331,False
tfidf,1,2,97,train,120,86,464,417,False
tfidf,1,2,97,train,121,67,468,389,False
tfidf,1,2,97,train,122,42,471,357,False
tfidf,1,2,97,train,123,33,472,346,False
tfidf,1,2,97,train,124,118,473,459,False
tfidf,1,2,97,train,125,38,474,352,False
tfidf,1,2,97,train,126,34,475,347,False
tfidf,1,2,97,train,127,74,476,400,False
tfidf,1,2,97,train,128,14,477,321,False
tfidf,1,2,97,train,129,21,478,330,False
tfidf,1,2,97,train,132,128,483,477,False
tfidf,1,2,97,train,133,91,484,423,False
tfidf,1,2,97,train,134,46,485,363,False
tfidf,1,2,97,train,136,78,487,404,False
tfidf,1,2,97,train,137,11,488,318,False
tfidf,1,2,97,train,138,97,489,430,False
tfidf,1,2,97,train,139,98,490,433,False
tfidf,1,2,97,train,140,136,491,487,False
tfidf,1,2,97,train,141,102,492,439,False
tfidf,1,3,97,test,3,125,305,474,False
tfidf,1,3,97,test,4,7,307,313,False
tfidf,1,3,97,test,7,73,313,397,False
tfidf,1,3,97,test,8,3,315,305,False
tfidf,1,3,97,test,10,102,317,439,False
tfidf,1,3,97,test,13,109,320,447,False
tfidf,1,3,97,test,26,92,338,425,False
tfidf,1,3,97,test,31,60,344,380,False
tfidf,1,3,97,test,38,138,352,489,False
tfidf,1,3,97,test,41,72,356,395,False
tfidf,1,3,97,test,49,13,367,320,False
tfidf,1,3,97,test,53,100,371,436,False
tfidf,1,3,97,test,60,4,380,307,False
tfidf,1,3,97,test,63,41,383,356,False
tfidf,1,3,97,test,71,8,393,315,False
tfidf,1,3,97,test,72,26,395,338,False
tfidf,1,3,97,test,73,108,397,446,False
tfidf,1,3,97,test,92,118,425,459,False
tfidf,1,3,97,test,97,140,430,491,False
tfidf,1,3,97,test,100,63,436,383,False
tfidf,1,3,97,test,102,53,439,371,False
tfidf,1,3,97,test,108,126,446,475,False
tfidf,1,3,97,test,109,71,447,393,False
tfidf,1,3,97,test,118,10,459,317,False
tfidf,1,3,97,test,125,97,474,430,False
tfidf,1,3,97,test,126,31,475,344,False
tfidf,1,3,97,test,138,38,489,352,False
tfidf,1,3,97,test,140,49,491,367,False
tfidf,1,3,97,train,0,114,302,455,False
tfidf,1,3,97,train,1,51,303,369,False
tfidf,1,3,97,train,2,62,304,382,False
tfidf,1,3,97,train,5,104,310,441,False
tfidf,1,3,97,train,6,90,312,422,False
tfidf,1,3,97,train,9,70,316,392,False
tfidf,1,3,97,train,11,37,318,351,False
tfidf,1,3,97,train,12,23,319,333,False
tfidf,1,3,97,train,14,101,321,437,False
tfidf,1,3,97,train,15,106,322,444,False
tfidf,1,3,97,train,16,88,324,419,False
tfidf,1,3,97,train,17,78,325,404,False
tfidf,1,3,97,train,18,95,326,428,False
tfidf,1,3,97,train,19,76,327,402,False
tfidf,1,3,97,train,20,107,328,445,False
tfidf,1,3,97,train,21,5,330,310,False
tfidf,1,3,97,train,22,135,331,486,False
tfidf,1,3,97,train,23,6,333,312,False
tfidf,1,3,97,train,24,28,335,340,False
tfidf,1,3,97,train,25,137,336,488,False
tfidf,1,3,97,train,27,50,339,368,False
tfidf,1,3,97,train,28,112,340,451,False
tfidf,1,3,97,train,29,25,341,336,False
tfidf,1,3,97,train,30,29,343,341,False
tfidf,1,3,97,train,32,12,345,319,False
tfidf,1,3,97,train,33,105,346,443,False
tfidf,1,3,97,train,34,132,347,483,False
tfidf,1,3,97,train,35,139,348,490,False
tfidf,1,3,97,train,36,48,350,366,False
tfidf,1,3,97,train,37,120,351,464,False
tfidf,1,3,97,train,39,66,353,388,False
tfidf,1,3,97,train,40,117,355,458,False
tfidf,1,3,97,train,42,45,357,362,False
tfidf,1,3,97,train,43,81,358,412,False
tfidf,1,3,97,train,44,32,360,345,False
tfidf,1,3,97,train,45,27,362,339,False
tfidf,1,3,97,train,46,113,363,454,False
tfidf,1,3,97,train,47,123,364,472,False
tfidf,1,3,97,train,48,111,366,449,False
tfidf,1,3,97,train,50,85,368,416,False
tfidf,1,3,97,train,51,87,369,418,False
tfidf,1,3,97,train,52,57,370,376,False
tfidf,1,3,97,train,54,16,372,324,False
tfidf,1,3,97,train,55,9,374,316,False
tfidf,1,3,97,train,56,24,375,335,False
tfidf,1,3,97,train,57,1,376,303,False
tfidf,1,3,97,train,58,36,377,350,False
tfidf,1,3,97,train,59,77,379,403,False
tfidf,1,3,97,train,61,130,381,479,False
tfidf,1,3,97,train,62,131,382,482,False
tfidf,1,3,97,train,64,116,385,457,False
tfidf,1,3,97,train,65,56,386,375,False
tfidf,1,3,97,train,66,80,388,409,False
tfidf,1,3,97,train,67,19,389,327,False
tfidf,1,3,97,train,68,59,390,379,False
tfidf,1,3,97,train,69,122,391,471,False
tfidf,1,3,97,train,70,124,392,473,False
tfidf,1,3,97,train,74,47,400,364,False
tfidf,1,3,97,train,75,110,401,448,False
tfidf,1,3,97,train,76,74,402,400,False
tfidf,1,3,97,train,77,54,403,372,False
tfidf,1,3,97,train,78,99,404,434,False
tfidf,1,3,97,train,79,129,406,478,False
tfidf,1,3,97,train,80,35,409,348,False
tfidf,1,3,97,train,81,79,412,406,False
tfidf,1,3,97,train,82,84,413,415,False
tfidf,1,3,97,train,83,141,414,492,False
tfidf,1,3,97,train,84,103,415,440,False
tfidf,1,3,97,train,85,44,416,360,False
tfidf,1,3,97,train,86,0,417,302,False
tfidf,1,3,97,train,87,40,418,355,False
tfidf,1,3,97,train,88,83,419,414,False
tfidf,1,3,97,train,89,96,420,429,False
tfidf,1,3,97,train,90,65,422,386,False
tfidf,1,3,97,train,91,94,423,427,False
tfidf,1,3,97,train,93,14,426,321,False
tfidf,1,3,97,train,94,68,427,390,False
tfidf,1,3,97,train,95,67,428,389,False
tfidf,1,3,97,train,96,58,429,377,False
tfidf,1,3,97,train,98,43,433,358,False
tfidf,1,3,97,train,99,89,434,420,False
tfidf,1,3,97,train,101,61,437,381,False
tfidf,1,3,97,train,103,136,440,487,False
tfidf,1,3,97,train,104,52,441,370,False
tfidf,1,3,97,train,105,121,443,468,False
tfidf,1,3,97,train,106,22,444,331,False
tfidf,1,3,97,train,107,30,445,343,False
tfidf,1,3,97,train,110,134,448,485,False
tfidf,1,3,97,train,111,2,449,304,False
tfidf,1,3,97,train,112,18,451,326,False
tfidf,1,3,97,train,113,119,454,463,False
tfidf,1,3,97,train,114,55,455,374,False
tfidf,1,3,97,train,115,127,456,476,False
tfidf,1,3,97,train,116,17,457,325,False
tfidf,1,3,97,train,117,21,458,330,False
tfidf,1,3,97,train,119,82,463,413,False
tfidf,1,3,97,train,120,64,464,385,False
tfidf,1,3,97,train,121,42,468,357,False
tfidf,1,3,97,train,122,33,471,346,False
tfidf,1,3,97,train,123,115,472,456,False
tfidf,1,3,97,train,124,39,473,353,False
tfidf,1,3,97,train,127,34,476,347,False
tfidf,1,3,97,train,128,69,477,391,False
tfidf,1,3,97,train,129,15,478,322,False
tfidf,1,3,97,train,130,20,479,328,False
tfidf,1,3,97,train,131,128,482,477,False
tfidf,1,3,97,train,132,86,483,417,False
tfidf,1,3,97,train,133,46,484,363,False
tfidf,1,3,97,train,134,75,485,401,False
tfidf,1,3,97,train,135,11,486,318,False
tfidf,1,3,97,train,136,91,487,423,False
tfidf,1,3,97,train,137,93,488,426,False
tfidf,1,3,97,train,139,133,490,484,False
tfidf,1,3,97,train,141,98,492,433,False
tfidf,1,4,97,test,11,129,318,478,False
tfidf,1,4,97,test,15,18,322,326,False
tfidf,1,4,97,test,18,111,326,449,False
tfidf,1,4,97,test,19,11,327,318,False
tfidf,1,4,97,test,24,120,335,464,False
tfidf,1,4,97,test,30,123,343,472,False
tfidf,1,4,97,test,34,114,347,455,False
tfidf,1,4,97,test,37,84,351,415,False
tfidf,1,4,97,test,55,137,374,488,False
tfidf,1,4,97,test,58,110,377,448,False
tfidf,1,4,97,test,67,30,389,343,False
tfidf,1,4,97,test,83,119,414,463,False
tfidf,1,4,97,test,84,15,415,322,False
tfidf,1,4,97,test,88,58,419,377,False
tfidf,1,4,97,test,107,19,445,327,False
tfidf,1,4,97,test,110,34,448,347,False
tfidf,1,4,97,test,111,122,449,471,False
tfidf,1,4,97,test,114,128,455,477,False
tfidf,1,4,97,test,117,141,458,492,False
tfidf,1,4,97,test,119,88,463,419,False
tfidf,1,4,97,test,120,83,464,414,False
tfidf,1,4,97,test,122,132,471,483,False
tfidf,1,4,97,test,123,107,472,445,False
tfidf,1,4,97,test,128,24,477,335,False
tfidf,1,4,97,test,129,117,478,458,False
tfidf,1,4,97,test,132,37,483,351,False
tfidf,1,4,97,test,137,55,488,374,False
tfidf,1,4,97,test,141,67,492,389,False
tfidf,1,4,97,train,0,105,302,443,False
tfidf,1,4,97,train,1,48,303,366,False
tfidf,1,4,97,train,2,59,304,379,False
tfidf,1,4,97,train,3,97,305,430,False
tfidf,1,4,97,train,4,86,307,417,False
tfidf,1,4,97,train,5,66,310,388,False
tfidf,1,4,97,train,6,36,312,350,False
tfidf,1,4,97,train,7,21,313,330,False
tfidf,1,4,97,train,8,95,315,428,False
tfidf,1,4,97,train,9,99,316,434,False
tfidf,1,4,97,train,10,82,317,413,False
tfidf,1,4,97,train,12,72,319,395,False
tfidf,1,4,97,train,13,91,320,423,False
tfidf,1,4,97,train,14,70,321,392,False
tfidf,1,4,97,train,16,100,324,436,False
tfidf,1,4,97,train,17,3,325,305,False
tfidf,1,4,97,train,20,135,328,486,False
tfidf,1,4,97,train,21,4,330,307,False
tfidf,1,4,97,train,22,26,331,338,False
tfidf,1,4,97,train,23,138,333,489,False
tfidf,1,4,97,train,25,47,336,364,False
tfidf,1,4,97,train,26,103,338,440,False
tfidf,1,4,97,train,27,23,339,333,False
tfidf,1,4,97,train,28,27,340,339,False
tfidf,1,4,97,train,29,7,341,313,False
tfidf,1,4,97,train,31,98,344,433,False
tfidf,1,4,97,train,32,131,345,482,False
tfidf,1,4,97,train,33,139,346,490,False
tfidf,1,4,97,train,35,46,348,363,False
tfidf,1,4,97,train,36,113,350,454,False
tfidf,1,4,97,train,38,62,352,382,False
tfidf,1,4,97,train,39,109,353,447,False
tfidf,1,4,97,train,40,43,355,358,False
tfidf,1,4,97,train,41,75,356,401,False
tfidf,1,4,97,train,42,29,357,341,False
tfidf,1,4,97,train,43,25,358,336,False
tfidf,1,4,97,train,44,104,360,441,False
tfidf,1,4,97,train,45,118,362,459,False
tfidf,1,4,97,train,46,102,363,439,False
tfidf,1,4,97,train,47,79,364,406,False
tfidf,1,4,97,train,48,81,366,412,False
tfidf,1,4,97,train,49,53,367,371,False
tfidf,1,4,97,train,50,10,368,317,False
tfidf,1,4,97,train,51,5,369,310,False
tfidf,1,4,97,train,52,22,370,331,False
tfidf,1,4,97,train,53,1,371,303,False
tfidf,1,4,97,train,54,35,372,348,False
tfidf,1,4,97,train,56,71,375,393,False
tfidf,1,4,97,train,57,127,376,476,False
tfidf,1,4,97,train,59,130,379,479,False
tfidf,1,4,97,train,60,108,380,446,False
tfidf,1,4,97,train,61,52,381,370,False
tfidf,1,4,97,train,62,74,382,400,False
tfidf,1,4,97,train,63,14,383,321,False
tfidf,1,4,97,train,64,56,385,375,False
tfidf,1,4,97,train,65,116,386,457,False
tfidf,1,4,97,train,66,121,388,468,False
tfidf,1,4,97,train,68,45,390,362,False
tfidf,1,4,97,train,69,101,391,437,False
tfidf,1,4,97,train,70,68,392,390,False
tfidf,1,4,97,train,71,50,393,368,False
tfidf,1,4,97,train,72,94,395,427,False
tfidf,1,4,97,train,73,126,397,475,False
tfidf,1,4,97,train,74,33,400,346,False
tfidf,1,4,97,train,75,73,401,397,False
tfidf,1,4,97,train,76,78,402,404,False
tfidf,1,4,97,train,77,140,403,491,False
tfidf,1,4,97,train,78,96,404,429,False
tfidf,1,4,97,train,79,42,406,357,False
tfidf,1,4,97,train,80,0,409,302,False
tfidf,1,4,97,train,81,39,412,353,False
tfidf,1,4,97,train,82,77,413,403,False
tfidf,1,4,97,train,85,92,416,425,False
tfidf,1,4,97,train,86,61,417,381,False
tfidf,1,4,97,train,87,90,418,422,False
tfidf,1,4,97,train,89,8,420,315,False
tfidf,1,4,97,train,90,64,422,385,False
tfidf,1,4,97,train,91,63,423,383,False
tfidf,1,4,97,train,92,54,425,372,False
tfidf,1,4,97,train,93,41,426,356,False
tfidf,1,4,97,train,94,85,427,416,False
tfidf,1,4,97,train,95,57,428,376,False
tfidf,1,4,97,train,96,136,429,487,False
tfidf,1,4,97,train,97,49,430,367,False
tfidf,1,4,97,train,98,115,433,456,False
tfidf,1,4,97,train,99,20,434,328,False
tfidf,1,4,97,train,100,28,436,340,False
tfidf,1,4,97,train,101,134,437,485,False
tfidf,1,4,97,train,102,2,439,304,False
tfidf,1,4,97,train,103,13,440,320,False
tfidf,1,4,97,train,104,112,441,451,False
tfidf,1,4,97,train,105,51,443,369,False
tfidf,1,4,97,train,106,124,444,473,False
tfidf,1,4,97,train,108,12,446,319,False
tfidf,1,4,97,train,109,17,447,325,False
tfidf,1,4,97,train,112,76,451,402,False
tfidf,1,4,97,train,113,60,454,380,False
tfidf,1,4,97,train,115,40,456,355,False
tfidf,1,4,97,train,116,31,457,344,False
tfidf,1,4,97,train,118,106,459,444,False
tfidf,1,4,97,train,121,38,468,352,False
tfidf,1,4,97,train,124,32,473,345,False
tfidf,1,4,97,train,125,65,474,386,False
tfidf,1,4,97,train,126,9,475,316,False
tfidf,1,4,97,train,127,16,476,324,False
tfidf,1,4,97,train,130,125,479,474,False
tfidf,1,4,97,train,131,80,482,409,False
tfidf,1,4,97,train,133,44,484,360,False
tfidf,1,4,97,train,134,69,485,391,False
tfidf,1,4,97,train,135,6,486,312,False
tfidf,1,4,97,train,136,87,487,418,False
tfidf,1,4,97,train,138,89,489,420,False
tfidf,1,4,97,train,139,133,490,484,False
tfidf,1,4,97,train,140,93,491,426,False
tfidf,1,5,97,test,0,106,302,444,False
tfidf,1,5,97,test,14,17,321,325,False
tfidf,1,5,97,test,17,80,325,409,False
tfidf,1,5,97,test,21,0,330,302,False
tfidf,1,5,97,test,23,96,333,429,False
tfidf,1,5,97,test,25,101,336,437,False
tfidf,1,5,97,test,28,86,340,417,False
tfidf,1,5,97,test,29,52,341,370,False
tfidf,1,5,97,test,35,121,348,468,False
tfidf,1,5,97,test,36,79,350,406,False
tfidf,1,5,97,test,44,25,360,336,False
tfidf,1,5,97,test,50,95,368,428,False
tfidf,1,5,97,test,52,14,370,321,False
tfidf,1,5,97,test,64,36,385,350,False
tfidf,1,5,97,test,66,21,388,330,False
tfidf,1,5,97,test,79,28,406,340,False
tfidf,1,5,97,test,80,99,409,434,False
tfidf,1,5,97,test,86,104,417,441,False
tfidf,1,5,97,test,87,134,418,485,False
tfidf,1,5,97,test,95,64,428,385,False
tfidf,1,5,97,test,96,50,429,368,False
tfidf,1,5,97,test,99,115,434,456,False
tfidf,1,5,97,test,101,66,437,388,False
tfidf,1,5,97,test,104,23,441,333,False
tfidf,1,5,97,test,106,87,444,418,False
tfidf,1,5,97,test,115,29,456,341,False
tfidf,1,5,97,test,121,35,468,348,False
tfidf,1,5,97,test,134,44,485,360,False
tfidf,1,5,97,train,1,117,303,458,False
tfidf,1,5,97,train,2,53,304,371,False
tfidf,1,5,97,train,3,62,305,382,False
tfidf,1,5,97,train,4,108,307,446,False
tfidf,1,5,97,train,5,92,310,425,False
tfidf,1,5,97,train,6,71,312,393,False
tfidf,1,5,97,train,7,39,313,353,False
tfidf,1,5,97,train,8,20,315,328,False
tfidf,1,5,97,train,9,105,316,443,False
